problem_ordinal,example_idx,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,fpga_draft_ms,our,weak,strong
32,32,3,draft|draft_verify,196.04015350341797,49.820899963378906,0.0,166.0,53.0,176.13400000000001,176.13400000000001,245.92109586679686,196.04015350341797
32,32,4,draft|draft_verify,420.93658447265625,77.00920104980469,0.0,219.0,109.0,383.72119999999995,383.72119999999995,498.00587272246094,420.93658447265625
32,32,5,draft|draft_verify,70.47128677368164,76.47109031677246,0.0,328.0,17.0,61.7116,153.60039216657714,147.0023906904541,153.60039216657714
33,33,1,draft|draft_verify,75.13880729675293,30.951738357543945,0.0,120.0,20.0,63.328,75.13880729675293,106.15056165429688,75.13880729675293
33,33,2,draft|draft_verify,167.372465133667,51.818132400512695,0.0,140.0,45.0,146.31,146.31,219.25063353417968,167.372465133667
33,33,3,draft|draft_verify|target|target_rescue_verify,558.2363605499268,140.794038772583,374.8130798339844,185.0,148.0,516.1351999999999,586.5923377862914,1073.903597556494,628.6934983362182
33,33,4,draft|draft_verify,434.05890464782715,84.18989181518555,0.0,200.0,111.0,386.022,386.022,518.3088852630127,434.05890464782715
33,33,5,draft|draft_verify,69.30708885192871,82.75556564331055,0.0,311.0,18.0,64.71600000000001,84.24998061518555,152.12266889523926,84.24998061518555
33,33,6,draft|draft_verify,532.71484375,124.34101104736328,0.0,329.0,137.0,522.934,522.934,657.1159643973633,532.71484375
33,33,7,draft|draft_verify,126.06310844421387,125.3211498260498,0.0,466.0,29.0,115.5196,249.7822936734131,251.44428147026366,251.44428147026366
34,34,1,draft|draft_verify,171.97728157043457,30.33304214477539,0.0,111.0,44.0,140.0056,171.97728157043457,202.37035891520995,171.97728157043457
34,34,2,draft|draft_verify,238.41357231140137,49.988508224487305,0.0,155.0,62.0,205.1704,205.1704,288.4621301358887,238.41357231140137
34,34,3,draft|draft_verify,895.4918384552002,124.35483932495117,0.0,217.0,226.0,826.8199999999999,826.8199999999999,1019.9068585801514,895.4918384552002
34,34,4,draft|draft_verify|target|target_rescue_verify,156.20827674865723,275.6798267364502,4817.302703857422,443.0,41.0,162.166,4817.302703857422,5249.250840142529,4817.302703857422
34,34,5,draft|draft_verify,111.14645004272461,150.09713172912598,0.0,675.0,26.0,115.9,287.99706589735104,261.3036025718506,287.99706589735104
35,35,1,draft|draft_verify,294.879674911499,29.848814010620117,0.0,87.0,78.0,247.1448,294.879674911499,324.78855132211913,294.879674911499
35,35,2,draft|draft_verify,145.77579498291016,49.165964126586914,0.0,165.0,39.0,128.7564,128.7564,195.00179030949707,145.77579498291016
35,35,3,draft|draft_verify,156.90922737121582,58.701515197753906,0.0,204.0,41.0,139.222,139.222,215.67077536896971,156.90922737121582
35,35,4,draft|draft_verify,262.540340423584,76.25317573547363,0.0,245.0,66.0,232.788,232.788,338.8535689590576,262.540340423584
35,35,5,draft|draft_verify,137.5253200531006,76.2784481048584,0.0,311.0,36.0,130.95600000000002,130.95600000000002,213.86379695795898,137.5253200531006
35,35,6,draft|draft_verify,118.38984489440918,91.05658531188965,0.0,347.0,31.0,115.07,115.07,209.50645500629884,118.38984489440918
35,35,7,draft|draft_verify|target|backtracking_verify,255.5243968963623,248.22330474853516,1136.2113952636719,378.0,65.0,249.6028,1136.2113952636719,1640.0191489085694,1136.2113952636719
35,35,8,draft|draft_verify|target|target_rescue_verify,340.5568599700928,375.84853172302246,939.0552043914795,876.0,87.0,439.47479999999996,939.0552043914795,1655.5206656845949,939.0552043914795
35,35,9,draft|draft_verify,255.74493408203125,142.87114143371582,0.0,464.0,65.0,262.8124,262.8124,398.6761275157471,255.74493408203125
35,35,10,draft|draft_verify,262.51935958862305,127.68244743347168,0.0,529.0,65.0,272.7964,272.7964,390.2618590220947,262.51935958862305
35,35,11,draft|draft_verify|target|backtracking_verify,48.34628105163574,258.6040496826172,911.7834568023682,594.0,12.0,50.279999999999994,911.7834568023682,1218.7937971366212,911.7834568023682
35,35,12,draft|draft_verify|target|target_rescue_verify,156.67033195495605,261.3222599029541,583.765983581543,606.0,39.0,168.9756,583.765983581543,1001.8186066394532,583.765983581543
35,35,13,draft|draft_verify|target|target_rescue_verify,97.7945327758789,282.3905944824219,811.5167617797852,632.0,25.0,108.8732,811.5167617797852,1191.7619090380858,811.5167617797852
35,35,14,draft|draft_verify,155.65800666809082,152.22597122192383,0.0,671.0,40.0,179.4776,179.4776,307.9440098900146,155.65800666809082
35,35,15,draft|draft_verify,96.41146659851074,151.95918083190918,0.0,711.0,24.0,108.7896,304.30520325383304,248.43066663041992,304.30520325383304
36,36,1,draft|draft_verify,190.9337043762207,28.644084930419922,0.0,87.0,52.0,163.0712,190.9337043762207,219.63783090664063,190.9337043762207
36,36,2,draft|draft_verify,304.42047119140625,49.57008361816406,0.0,139.0,83.0,273.7324,273.7324,354.0506212095703,304.42047119140625
36,36,3,draft|draft_verify,350.4502773284912,75.97589492797852,0.0,222.0,94.0,329.8208,329.8208,426.48624745646975,350.4502773284912
36,36,4,draft|draft_verify,441.0998821258545,124.08995628356934,0.0,316.0,117.0,440.0508,440.0508,565.2499320094239,441.0998821258545
36,36,5,draft|draft_verify,115.52762985229492,124.27330017089844,0.0,433.0,29.0,113.302,248.48337325446778,239.86095322319335,248.48337325446778
37,37,1,draft|draft_verify,155.77125549316406,29.617786407470703,0.0,130.0,41.0,132.118,155.77125549316406,185.44907470063475,155.77125549316406
37,37,2,draft|draft_verify,183.48336219787598,50.31704902648926,0.0,171.0,49.0,163.1516,163.1516,233.86045042436524,183.48336219787598
37,37,3,draft|draft_verify|target|backtracking_verify,343.2447910308838,161.98015213012695,1877.8176307678223,220.0,91.0,318.51800000000003,1877.8176307678223,2383.102646728833,1877.8176307678223
37,37,4,draft|draft_verify|target|target_rescue_verify,425.52971839904785,197.25704193115234,1769.1080570220947,311.0,113.0,423.094,1769.1080570220947,2391.954907752295,1769.1080570220947
37,37,5,draft|draft_verify|target|target_rescue_verify,498.11267852783203,268.7842845916748,1320.8339214324951,394.0,129.0,511.08119999999997,1320.8339214324951,2087.790987752002,1320.8339214324951
37,37,6,draft|draft_verify|target|target_rescue_verify,271.47936820983887,280.8213233947754,2627.0689964294434,458.0,69.0,278.406,2627.0689964294434,3179.4297432340577,2627.0689964294434
37,37,7,draft|draft_verify|target|target_rescue_verify,282.84478187561035,262.6960277557373,1196.8705654144287,587.0,73.0,317.2508,1196.8705654144287,1742.4714334457763,1196.8705654144287
37,37,8,draft|draft_verify,186.28883361816406,150.99763870239258,0.0,645.0,47.0,208.69240000000002,359.7500763023926,337.3465099205566,337.3465099205566
38,38,1,draft|draft_verify,185.99414825439453,29.934167861938477,0.0,85.0,48.0,150.05519999999999,185.99414825439453,215.988354516333,185.99414825439453
38,38,2,draft|draft_verify,664.5066738128662,61.64669990539551,0.0,133.0,170.0,576.3208,576.3208,726.2135097182618,664.5066738128662
38,38,3,draft|draft_verify,665.3571128845215,140.24639129638672,0.0,303.0,173.0,657.2955999999999,657.2955999999999,805.6636425809082,665.3571128845215
38,38,4,draft|draft_verify|target|target_rescue_verify,649.0309238433838,342.59939193725586,10276.34859085083,476.0,169.0,711.0236,10447.648286819458,11268.03904183147,10447.648286819458
39,39,1,draft|draft_verify,83.6942195892334,20.732641220092773,0.0,95.0,22.0,68.4824,83.6942195892334,104.48687840932617,83.6942195892334
39,39,2,draft|draft_verify,195.19448280334473,29.216289520263672,0.0,117.0,53.0,170.0188,170.0188,224.47081472360838,195.19448280334473
39,39,3,draft|draft_verify,398.9851474761963,58.57253074645996,0.0,170.0,105.0,356.886,356.886,457.61776222265627,398.9851474761963
39,39,4,draft|draft_verify,235.95690727233887,75.8676528930664,0.0,275.0,60.0,215.388,215.388,311.88460816540527,235.95690727233887
39,39,5,draft|draft_verify,107.45501518249512,76.7371654510498,0.0,335.0,27.0,99.2364,176.0335870510498,184.25220223354492,184.25220223354492
40,40,1,draft|draft_verify,214.7524356842041,50.940513610839844,0.0,147.0,58.0,190.5368,214.7524356842041,265.752995695044,214.7524356842041
40,40,2,draft|draft_verify|target|target_rescue_verify,774.0480899810791,179.92115020751953,3033.6356163024902,205.0,201.0,723.51,3033.6356163024902,3987.6650172910886,3033.6356163024902
40,40,3,draft|draft_verify|target|target_rescue_verify,666.5158271789551,305.74750900268555,7272.770881652832,353.0,166.0,649.076,7272.770881652832,8245.094350634472,7272.770881652832
40,40,4,draft|draft_verify,1295.1431274414062,204.50425148010254,0.0,714.0,337.0,1678.838,1883.4025210801026,1499.7076485215089,1499.7076485215089
41,41,1,draft|draft_verify,236.6468906402588,30.522584915161133,0.0,94.0,64.0,202.7312,236.6468906402588,267.2295267554199,236.6468906402588
41,41,2,draft|draft_verify,118.90721321105957,49.338579177856445,0.0,158.0,32.0,104.7856,104.7856,168.30581798891603,118.90721321105957
41,41,3,draft|draft_verify,183.78210067749023,57.79242515563965,0.0,190.0,49.0,165.3404,165.3404,241.6345650331299,183.78210067749023
41,41,4,draft|draft_verify,117.07329750061035,59.17978286743164,0.0,239.0,31.0,107.294,107.294,176.313105168042,117.07329750061035
41,41,5,draft|draft_verify,398.1201648712158,92.28229522705078,0.0,270.0,106.0,385.61600000000004,385.61600000000004,490.46254489826663,398.1201648712158
41,41,6,draft|draft_verify|target|target_rescue_verify,336.7154598236084,266.33501052856445,1705.216407775879,376.0,89.0,344.2396,1705.216407775879,2308.326949328052,1705.216407775879
41,41,7,draft|draft_verify,238.4796142578125,125.78487396240234,0.0,455.0,62.0,249.0904,249.0904,364.32453782021486,238.4796142578125
41,41,8,draft|draft_verify,527.9254913330078,128.57651710510254,0.0,517.0,138.0,588.7368,588.7368,656.5621188381103,527.9254913330078
41,41,9,draft|draft_verify,330.48319816589355,158.1408977508545,0.0,655.0,86.0,389.212,389.212,488.68416471674806,330.48319816589355
41,41,10,draft|draft_verify,109.29012298583984,153.4435749053955,0.0,741.0,27.0,124.5708,311.70456305625,262.7937194912354,311.70456305625
42,42,1,draft|draft_verify,173.31838607788086,28.62071990966797,0.0,93.0,47.0,147.75160000000002,173.31838607788086,201.99914358754882,173.31838607788086
42,42,2,draft|draft_verify,183.18986892700195,49.32713508605957,0.0,140.0,50.0,162.904,162.904,232.5770440130615,183.18986892700195
42,42,3,draft|draft_verify|target|target_rescue_verify,439.098596572876,165.6513214111328,2564.404010772705,190.0,118.0,408.5792,2564.404010772705,3169.2140231567137,2564.404010772705
42,42,4,draft|draft_verify,252.3782253265381,97.81503677368164,0.0,314.0,66.0,243.55200000000002,243.55200000000002,350.2533149002197,252.3782253265381
42,42,5,draft|draft_verify,619.6131706237793,136.36493682861328,0.0,380.0,165.0,655.5899999999999,655.5899999999999,756.0382394523925,619.6131706237793
42,42,6,draft|draft_verify,111.9222640991211,127.2280216217041,0.0,545.0,28.0,116.5832,263.7131128503174,239.21030812082518,263.7131128503174
43,43,1,draft|draft_verify,293.2617664337158,29.633045196533203,0.0,86.0,79.0,250.2236,293.2617664337158,322.954874830249,293.2617664337158
43,43,2,draft|draft_verify|target|backtracking_verify,855.6022644042969,138.8847827911377,412.2908115386963,165.0,226.0,798.74,868.2425721955689,1406.838039534131,925.1048365998657
43,43,3,draft|draft_verify|target|target_rescue_verify,1978.3439636230469,376.4631748199463,4770.626068115234,575.0,517.0,2515.9964,4770.626068115234,7125.493620158228,4770.626068115234
43,43,4,draft|draft_verify,145.04528045654297,59.59606170654297,0.0,225.0,39.0,134.2284,188.23158740997314,204.70137336308593,188.23158740997314
43,43,5,draft|draft_verify,114.57061767578125,60.14823913574219,0.0,264.0,30.0,105.51840000000001,105.51840000000001,174.77888081152344,114.57061767578125
43,43,6,draft|draft_verify,141.51525497436523,76.52401924133301,0.0,294.0,37.0,133.19,133.19,218.09930381569825,141.51525497436523
43,43,7,draft|draft_verify|target|target_rescue_verify,130.04708290100098,177.95872688293457,602.9736995697021,331.0,34.0,125.1416,602.9736995697021,911.0395365536377,602.9736995697021
43,43,8,draft|draft_verify,115.40102958679199,98.358154296875,0.0,358.0,30.0,112.0608,112.0608,213.819207883667,115.40102958679199
43,43,9,draft|draft_verify|target|target_rescue_verify,111.57703399658203,185.23001670837402,554.7580718994141,388.0,29.0,110.278,554.7580718994141,851.62514580437,554.7580718994141
43,43,10,draft|draft_verify,270.7347869873047,126.17254257202148,0.0,414.0,70.0,275.25440000000003,275.25440000000003,396.96738555932615,270.7347869873047
43,43,11,draft|draft_verify,111.57846450805664,126.4200210571289,0.0,484.0,29.0,116.72919999999999,126.23259857202149,238.05850876518554,126.23259857202149
43,43,12,draft|draft_verify,14.242172241210938,141.88051223754883,0.0,513.0,3.0,11.0796,126.48004425712891,156.18268687875977,126.48004425712891
43,43,13,draft|draft_verify|target|target_rescue_verify,65.93775749206543,262.70532608032227,610.6224060058594,516.0,17.0,68.9308,610.6224060058594,939.3255031782471,610.6224060058594
43,43,14,draft|draft_verify|target|backtracking_verify,202.61406898498535,296.01359367370605,3343.353748321533,544.0,52.0,219.008,3343.353748321533,3842.0414525802244,3343.353748321533
43,43,15,draft|draft_verify|target|target_rescue_verify,100.89445114135742,262.22872734069824,579.4045925140381,596.0,26.0,111.16,579.4045925140381,942.5877917960938,579.4045925140381
43,43,16,draft|draft_verify,71.7153549194336,131.27779960632324,0.0,623.0,18.0,77.4456,131.11436367034912,203.05316892575684,131.11436367034912
43,43,17,draft|draft_verify,79.27417755126953,131.45732879638672,0.0,641.0,19.0,82.63159999999999,262.85515800270997,210.79152154765626,262.85515800270997
44,44,1,draft|draft_verify,164.2286777496338,30.57551383972168,0.0,117.0,42.0,134.1192,164.2286777496338,194.86422518935547,164.2286777496338
44,44,2,draft|draft_verify,177.95658111572266,50.774574279785156,0.0,159.0,46.0,151.67600000000002,151.67600000000002,228.79119219550782,177.95658111572266
44,44,3,draft|draft_verify,67.18564033508301,49.36051368713379,0.0,205.0,18.0,60.391200000000005,60.391200000000005,116.6061684222168,67.18564033508301
44,44,4,draft|draft_verify|target|backtracking_verify,673.3608245849609,153.03492546081543,610.6655597686768,223.0,174.0,628.092,704.6696019304077,1437.121449014453,749.9384265153686
44,44,5,draft|draft_verify|target|target_rescue_verify,1444.5042610168457,408.88142585754395,9307.864665985107,649.0,373.0,1816.4443999999999,9307.864665985107,11161.310651259497,9307.864665985107
44,44,6,draft|draft_verify,112.47730255126953,92.07606315612793,0.0,383.0,29.0,109.94200000000001,204.44071292877197,204.61338890739745,204.44071292877197
44,44,7,draft|draft_verify,938.065767288208,131.23130798339844,0.0,412.0,237.0,980.6652,980.6652,1069.3572648716063,938.065767288208
44,44,8,draft|draft_verify,113.47508430480957,133.2409381866455,0.0,649.0,29.0,127.8172,131.29149758339844,246.77604569145507,131.29149758339844
44,44,9,draft|draft_verify,769.493818283081,174.68595504760742,0.0,678.0,185.0,871.2028,871.2028,944.2399213306885,769.493818283081
44,44,10,draft|draft_verify,305.3545951843262,199.90015029907227,0.0,863.0,74.0,370.06,370.06,505.31480468339845,305.3545951843262
44,44,11,draft|draft_verify,307.7707290649414,201.89714431762695,0.0,937.0,75.0,388.3212,388.3212,509.7279333825684,307.7707290649414
44,44,12,draft|draft_verify,356.4004898071289,228.67679595947266,0.0,1012.0,89.0,478.5628,478.5628,585.1373569666016,356.4004898071289
44,44,13,draft|draft_verify,155.97915649414062,230.58795928955078,0.0,1101.0,39.0,214.1196,228.73686715947267,386.62714698369143,228.73686715947267
44,44,14,draft|draft_verify|target|target_rescue_verify,80.51252365112305,458.651065826416,631.7534446716309,1140.0,20.0,109.84,631.7534446716309,1170.9770501491698,631.7534446716309
44,44,15,draft|draft_verify,122.1621036529541,253.77178192138672,0.0,1160.0,30.0,167.88,483.1573388345947,375.9939095743408,483.1573388345947
45,45,1,draft|draft_verify,149.98936653137207,29.90579605102539,0.0,88.0,41.0,128.086,149.98936653137207,179.95519538239745,149.98936653137207
45,45,2,draft|draft_verify|target|target_rescue_verify,367.7709102630615,117.9201602935791,2508.453369140625,129.0,95.0,312.46840000000003,2508.453369140625,2994.2045156972654,2508.453369140625
45,45,3,draft|draft_verify,488.1448745727539,102.80394554138184,0.0,252.0,124.0,448.5728,448.5728,591.0089193141357,488.1448745727539
45,45,4,draft|draft_verify,135.96534729003906,103.00612449645996,0.0,376.0,36.0,136.416,136.416,239.03150058649902,135.96534729003906
45,45,5,draft|draft_verify,106.31752014160156,131.97731971740723,0.0,412.0,27.0,104.0412,236.07854131740723,238.3548614590088,238.3548614590088
46,46,1,draft|draft_verify,163.27261924743652,30.043601989746094,0.0,85.0,45.0,140.502,163.27261924743652,193.3762572371826,163.27261924743652
46,46,2,draft|draft_verify,456.8054676055908,60.12558937072754,0.0,130.0,120.0,398.66400000000004,398.66400000000004,516.9911529763183,456.8054676055908
46,46,3,draft|draft_verify,457.6730728149414,92.41199493408203,0.0,250.0,121.0,436.694,436.694,550.1451645490234,457.6730728149414
46,46,4,draft|draft_verify|target|target_rescue_verify,418.3359146118164,278.70917320251465,4306.760787963867,371.0,111.0,431.16599999999994,4306.760787963867,5003.865964578198,4306.760787963867
46,46,5,draft|draft_verify|target|target_rescue_verify,365.5116558074951,259.59157943725586,635.462760925293,580.0,95.0,414.21400000000006,765.2585506439209,1260.626072170044,765.2585506439209
47,47,1,draft|draft_verify|target|target_rescue_verify,538.0957126617432,91.58539772033691,959.1538906097412,126.0,146.0,488.27200000000005,959.1538906097412,1588.8951177918211,959.1538906097412
47,47,2,draft|draft_verify,185.84465980529785,56.52904510498047,0.0,172.0,50.0,166.6672,166.6672,242.4337449102783,185.84465980529785
47,47,3,draft|draft_verify,159.621000289917,66.97440147399902,0.0,222.0,43.0,147.9548,147.9548,226.65543616391602,159.621000289917
47,47,4,draft|draft_verify,261.1579895019531,85.88337898254395,0.0,265.0,69.0,246.9084,246.9084,347.1014236844971,261.1579895019531
47,47,5,draft|draft_verify,289.6406650543213,98.91915321350098,0.0,334.0,77.0,288.93399999999997,288.93399999999997,388.61987986782225,289.6406650543213
47,47,6,draft|draft_verify,263.61703872680664,125.38766860961914,0.0,411.0,70.0,274.7576,274.7576,389.06476333642576,263.61703872680664
47,47,7,draft|draft_verify|target|target_rescue_verify,267.578125,276.3357162475586,2242.1960830688477,481.0,70.0,286.3496,2242.1960830688477,2786.1699803164065,2242.1960830688477
47,47,8,draft|draft_verify,30.24148941040039,131.0722827911377,0.0,587.0,7.0,28.5932,138.1678581237793,161.3737778015381,138.1678581237793
47,47,9,draft|draft_verify|target|target_rescue_verify,454.5605182647705,281.7816734313965,756.2692165374756,594.0,120.0,531.1824,756.2692165374756,1492.6715042336425,756.2692165374756
47,47,10,draft|draft_verify,77.77142524719238,132.476806640625,0.0,630.0,20.0,86.584,140.89083671569824,210.3082478878174,140.89083671569824
47,47,11,draft|draft_verify,91.44067764282227,132.5998306274414,0.0,650.0,20.0,87.49600000000001,132.536822640625,224.1005242702637,132.536822640625
47,47,12,draft|draft_verify,77.23021507263184,150.4213809967041,0.0,670.0,20.0,88.408,132.6598466274414,227.71161206933596,132.6598466274414
47,47,13,draft|draft_verify|target|target_rescue_verify,261.23809814453125,343.9221382141113,2249.3863105773926,690.0,69.0,316.2684,2249.3863105773926,2854.6066021360352,2249.3863105773926
47,47,14,draft|draft_verify,316.8303966522217,176.2404441833496,0.0,800.0,83.0,403.81719999999996,403.81719999999996,493.13090723557127,316.8303966522217
47,47,15,draft|draft_verify|target|target_rescue_verify,141.1581039428711,377.81643867492676,1128.9758682250977,883.0,37.0,184.07959999999997,1128.9758682250977,1648.0104404428955,1128.9758682250977
47,47,16,draft|draft_verify,281.16917610168457,202.5153636932373,0.0,937.0,74.0,383.0248,383.0248,483.7445989949219,281.16917610168457
47,47,17,draft|draft_verify,282.9720973968506,223.8006591796875,0.0,1011.0,75.0,401.4636,401.4636,506.8328165765381,282.9720973968506
47,47,18,draft|draft_verify,281.3448905944824,231.11248016357422,0.0,1086.0,74.0,409.1296,409.1296,512.5174299580567,281.3448905944824
47,47,19,draft|draft_verify,283.3993434906006,257.7097415924072,0.0,1160.0,75.0,427.926,427.926,541.1691450830078,283.3993434906006
47,47,20,draft|draft_verify,283.10084342956543,275.94661712646484,0.0,1235.0,74.0,435.2344,435.2344,559.1075197560303,283.10084342956543
47,47,21,draft|draft_verify,284.229040145874,279.42609786987305,0.0,1309.0,75.0,454.38839999999993,454.38839999999993,563.7151980157471,284.229040145874
47,47,22,draft|draft_verify,279.3595790863037,309.39316749572754,0.0,1384.0,74.0,461.3392,461.3392,588.8128057820313,279.48615786987307
47,47,23,draft|draft_verify,282.54079818725586,315.9208297729492,0.0,1458.0,75.0,480.8508,480.8508,598.5216879602051,309.45322669572755
47,47,24,draft|draft_verify,281.0513973236084,330.08480072021484,0.0,1533.0,74.0,487.44399999999996,487.44399999999996,611.1962572438233,315.98088977294924
47,47,25,draft|draft_verify,287.17875480651855,351.08470916748047,0.0,1607.0,75.0,507.3132,507.3132,638.323523973999,330.14485992021486
47,47,26,draft|draft_verify,282.6564311981201,353.3201217651367,0.0,1682.0,74.0,513.5488,513.5488,636.0366121632569,351.1447691674805
47,47,27,draft|draft_verify,284.12723541259766,388.81921768188477,0.0,1756.0,75.0,533.7755999999999,533.7755999999999,673.0065130944824,353.38018096513673
47,47,28,draft|draft_verify,281.66890144348145,392.5952911376953,0.0,1831.0,74.0,539.6536,539.6536,674.3242517811768,388.8792776818848
47,47,29,draft|draft_verify,285.7353687286377,403.54180335998535,0.0,1905.0,75.0,560.2379999999999,560.2379999999999,689.3372320886231,392.6553503376953
47,47,30,draft|draft_verify,279.85143661499023,432.61098861694336,0.0,1980.0,74.0,565.7583999999999,998.4294478169434,712.5224844319337,836.2729111769288
48,48,1,draft|draft_verify,442.04258918762207,60.08148193359375,0.0,145.0,113.0,378.4732,442.04258918762207,502.1841615212158,442.04258918762207
48,48,2,draft|draft_verify|target|target_rescue_verify,353.2688617706299,162.70112991333008,1980.9370040893555,258.0,93.0,334.1436,1980.9370040893555,2496.9670701733157,1980.9370040893555
48,48,3,draft|draft_verify,294.62742805480957,103.1951904296875,0.0,353.0,78.0,296.3016,296.3016,397.88268088449706,294.62742805480957
48,48,4,draft|draft_verify|target|target_rescue_verify,246.28376960754395,278.1856060028076,2744.9376583099365,431.0,66.0,261.80400000000003,2744.9376583099365,3269.467086720288,2744.9376583099365
48,48,5,draft|draft_verify|target|target_rescue_verify,635.6716156005859,325.8097171783447,2644.0558433532715,566.0,168.0,742.6800000000001,2644.0558433532715,3605.5973105322023,2644.0558433532715
48,48,6,draft|draft_verify|target|target_rescue_verify,1897.4504470825195,422.79553413391113,1305.3457736968994,696.0,505.0,2596.6556,2808.1137710669555,3625.65215891333,2108.908618149475
48,48,8,draft|draft_verify|target|target_rescue_verify,152.19902992248535,394.2093849182129,1932.10768699646,858.0,39.0,191.958,1932.10768699646,2478.5761330371583,1932.10768699646
48,48,9,draft|draft_verify,160.63213348388672,199.92923736572266,0.0,953.0,40.0,205.87279999999998,405.8620693657226,360.62140284960935,397.0939618248291
49,49,1,draft|draft_verify,296.39744758605957,50.60553550720215,0.0,112.0,81.0,261.75,296.39744758605957,347.06304789326174,296.39744758605957
49,49,2,draft|draft_verify,151.69358253479004,50.5070686340332,0.0,193.0,41.0,138.166,138.166,202.26068396882323,151.69358253479004
49,49,3,draft|draft_verify,403.74135971069336,76.74098014831543,0.0,234.0,107.0,380.23,380.23,480.54242545900877,403.74135971069336
49,49,4,draft|draft_verify,813.4915828704834,154.4349193572998,0.0,341.0,215.0,847.3996000000001,847.3996000000001,967.9866742277832,813.4915828704834
49,49,5,draft|draft_verify|target|target_rescue_verify,737.8067970275879,320.66988945007324,3995.114803314209,556.0,194.0,859.2495999999999,3995.114803314209,5053.65164499187,3995.114803314209
49,49,6,draft|draft_verify,178.65371704101562,155.43079376220703,0.0,748.0,46.0,215.288,215.288,334.1445476032227,178.65371704101562
49,49,7,draft|draft_verify|target|target_rescue_verify,376.9495487213135,354.84981536865234,1700.251817703247,794.0,100.0,487.5344,1700.251817703247,2432.111261793213,1700.251817703247
49,49,8,draft|draft_verify,83.82081985473633,177.66475677490234,0.0,877.0,20.0,97.8472,355.14968045922853,261.5455926296387,355.14968045922853
50,50,1,draft|draft_verify,211.46345138549805,30.927658081054688,0.0,109.0,58.0,185.3384,211.46345138549805,242.45115586655274,211.46345138549805
50,50,2,draft|draft_verify,394.777774810791,60.27531623840332,0.0,167.0,104.0,352.6168,352.6168,455.11317424919434,394.777774810791
50,50,3,draft|draft_verify,533.1594944000244,92.57650375366211,0.0,271.0,140.0,515.5576,515.5576,625.7961101536865,533.1594944000244
50,50,4,draft|draft_verify,427.9458522796631,144.00720596313477,0.0,411.0,113.0,449.974,449.974,572.0131486427979,427.9458522796631
50,50,5,draft|draft_verify,189.7439956665039,126.61457061767578,0.0,524.0,50.0,208.0624,208.0624,316.41860628417965,189.7439956665039
50,50,6,draft|draft_verify|target|target_rescue_verify,346.6775417327881,298.51603507995605,3552.6742935180664,574.0,92.0,399.448,3552.6742935180664,4197.92794393081,3552.6742935180664
50,50,7,draft|draft_verify|target|target_rescue_verify,127.01749801635742,309.6151351928711,1017.878532409668,744.0,32.0,148.38400000000001,1017.878532409668,1454.5711912188965,1017.878532409668
50,50,8,draft|draft_verify,69.63133811950684,156.18896484375,0.0,793.0,16.0,74.756,311.0565452401855,225.88031576325682,311.0565452401855
51,51,1,draft|draft_verify,128.98874282836914,21.592378616333008,0.0,80.0,35.0,108.406,128.98874282836914,150.64114944470214,128.98874282836914
51,51,2,draft|draft_verify,297.3980903625488,49.21722412109375,0.0,115.0,82.0,265.6664,265.6664,346.67538008364255,297.3980903625488
51,51,3,draft|draft_verify,196.9597339630127,60.333967208862305,0.0,197.0,54.0,183.4728,183.4728,257.353744371875,196.9597339630127
51,51,4,draft|draft_verify,372.4663257598877,77.01969146728516,0.0,251.0,99.0,354.8076,354.8076,449.54609642717287,372.4663257598877
51,51,5,draft|draft_verify,138.54742050170898,91.58635139465332,0.0,350.0,36.0,134.232,134.232,230.1938006963623,138.54742050170898
51,51,6,draft|draft_verify|target|backtracking_verify,179.7962188720703,255.3081512451172,1071.0601806640625,386.0,47.0,180.0988,1071.0601806640625,1506.22458838125,1071.0601806640625
51,51,8,draft|draft_verify,66.09559059143066,126.0826587677002,0.0,490.0,16.0,63.848,253.79674719025877,192.23826215913084,253.79674719025877
52,52,1,draft|draft_verify|target|backtracking_verify,197.83282279968262,87.74757385253906,2523.7505435943604,91.0,53.0,166.774,2523.7505435943604,2809.390982646582,2523.7505435943604
52,52,2,draft|draft_verify|target|target_rescue_verify,1600.170612335205,298.6412048339844,3784.179449081421,360.0,420.0,1778.592,3784.179449081421,5683.051602250611,3784.179449081421
52,52,3,draft|draft_verify|target|target_rescue_verify,1261.653184890747,557.9802989959717,10289.65163230896,651.0,326.0,1570.54,10568.641781806946,12109.34537699568,10568.641781806946
52,52,4,draft|draft_verify,104.59136962890625,127.5792121887207,0.0,566.0,25.0,105.07159999999999,267.13430693771363,232.23060181762696,267.13430693771363
53,53,1,draft|draft_verify,397.80712127685547,59.418439865112305,0.0,149.0,106.0,355.124,397.80712127685547,457.2856459419678,397.80712127685547
53,53,2,draft|draft_verify,80.82246780395508,58.93230438232422,0.0,255.0,21.0,73.014,73.014,139.8147889862793,80.82246780395508
53,53,3,draft|draft_verify,230.85975646972656,77.00133323669434,0.0,276.0,60.0,215.52960000000002,215.52960000000002,307.9211377064209,230.85975646972656
53,53,4,draft|draft_verify,81.07638359069824,77.1791934967041,0.0,336.0,21.0,76.902,77.06138123669433,158.31559388740234,81.07638359069824
53,53,5,draft|draft_verify,217.96488761901855,92.68307685852051,0.0,357.0,57.0,215.40120000000002,215.40120000000002,310.70801007753903,217.96488761901855
